"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Monaco","MCO","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000000","1998000","13783000","70738000","84249000","133227000","202378000","217037000","157320000","152818000","246986000","161892000","305680000","255094000","341636000","347035000","506212000","389240000","394414000","466551000","573480000","673764000","593205000","426063000","434278000","",
"Madagascar","MDG","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","61417000","67203000","73264000","84272000","85944000","64183000","10974000","146306000","21341000","38535000","100347000","109794000","109779000","82487000","122613000","149792000","210799000","245175000","218575000","237009000","222720000","160718000","96374000","78135000","65267000","58249000","82756000","212023000","125381000","160237000","117851000","67752000","64849000","70585000","82762000","79607000","60700000","34475000","37752000","48268000","60376000","48809000","71619000","79863000","95819000","139098000","123689000","",
"Maldives","MDV","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","728000","587000","536000","2537000","4069000","7420000","19180000","10276000","11853000","7323000","9710000","9706000","8828000","7519000","7120000","8363000","9459000","10833000","11709000","28624000","15937000","17697000","19743000","21812000","21617000","21775000","29209000","31322000","45186000","73985000","92782000","98268000","80740000","87181000","82541000","75084000","86636000","118748000","123595000","",
"Middle East & North Africa","MEA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","1313917000","1375302000","1545282000","1885385000","2132215000","2624582000","3359722000","4733265000","7441144000","11612200000","10982795000","14368005000","15708633000","14848075000","16981539000","15315145000","12965706000","12109699000","15496140000","15586456000","11335908000","13567235000","20770909000","24155812000","20161117000","26223090000","40530145000","42015019000","29381012000","35553599000","59235140000","47675718000","37691890000","32358167000","39672531000","36470989000","54627207000","38036285000","35352438000","31793124000","32741267000","42151544000","70837753000","41606599000","49367412000","54277331000","79076138000","",
"Marshall Islands","MHL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","8801751000","8596546000","10425599000","13866240000","16848401000","19336202000","22554053000","29422517000","42618584000","56046193000","74106270000","89291962000","97808566000","90953001000","98362379000","101493748000","102719610000","105060510000","125676374000","119936787000","119904690000","120734863000","135063523000","145293807000","160085287000","197088034000","234931592000","258036470000","259393302000","309857329000","327111143000","313387163000","313172771000","354310728000","345661410000","415169101000","467602000000","468792360000","527931346000","523248195000","533182330000","569095752000","620452332000","693879492000","787370689000","806932423000","908764067000","",
"Macedonia, FYR","MKD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16157000","155957000","31608000","59179000","119851000","158137000","158626000","138798000","196096000","239043000","243881000","281805000","274564000","564101000","705918000","457466000","535303000","623959000","941339000","679198000","912527000","972889000","1041070000","870583000","",
"Mali","MLI","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","4661000","4815000","2558000","6531000","4069000","4719000","6892000","9273000","8468000","13140000","16366000","20792000","19528000","20276000","30854000","53091000","61679000","69471000","78198000","69588000","67834000","45320000","58477000","78718000","88199000","86757000","116431000","84853000","82012000","106546000","93740000","80312000","82563000","77012000","99055000","100009000","85511000","64237000","69124000","68488000","61558000","68368000","60267000","101876000","99086000","106134000","122300000","",
"Malta","MLT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","17582000","26376000","35636000","55371000","45246000","42079000","45247000","50505000","76731000","122289000","137870000","159660000","143065000","171826000","177179000","221536000","282555000","218732000","126007000","192821000","58686000","83113000","52354000","115296000","164424000","250258000","159391000","115843000","87591000","89815000","9400000","4922000","5963000","4959000","4579000","4986000","5750000","8571000","6019000","6294000","3659000","1993000","943339000","67088000","62038000","76220000","99980000","",
"Middle East & North Africa (excluding high income)","MNA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","475916000","529155000","829185000","1021126000","1298020000","1088053000","1441986000","2303521000","3339088000","5141620000","8621515000","9322776000","10254298000","10611447000","10741900000","11365776000","11997824000","11580743000","13918170000","14497162000","16670884000","17423316000","19322279000","18654527000","16577857000","18825438000","19495049000","19608196000","16059479000","17920858000","16960957000","14730543000","15969402000","19299407000","20813701000","20611003000","30516173000","19862497000","21937902000","18198630000","17040950000","19073772000","16323357000","16658449000","19077314000","17277165000","21720836000","",
"Montenegro","MNE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42321000","168747000","70592000","68615000","97990000","213206000","268936000","373976000","287121000","499847000","495716000","",
"Mongolia","MNG","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67623000","25612000","44638000","52061000","52805000","62980000","31072000","24059000","41428000","46727000","53598000","289298000","42669000","45038000","50525000","57215000","79764000","124236000","238810000","249483000","1207676000","1401637000","1279683000","1753663000","1614116000","",
"Northern Mariana Islands","MNP","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16726000","59461000","99402000","46017000","60199000","68223000","66476000","79085000","79479000","119116000","120058000","157653000","134918000","104801000","92675000","96381000","72638000","59529000","49250000","60905000","61341000","70875000","47201000","36868000","37314000","40480000","88360000","72089000","86448000","160259000","213767000","406328000","488783000","",
"Mauritania","MRT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","3526000","3784000","11016000","12849000","14196000","42185000","77410000","40957000","26162000","67155000","47504000","76495000","56956000","53959000","66676000","102087000","99333000","119762000","132762000","103332000","145695000","97787000","86800000","128280000","105524000","116895000","116397000","113544000","109980000","105917000","83660000","74507000","54325000","54941000","56337000","65539000","91965000","121268000","63352000","77867000","112752000","121734000","146224000","165094000","220590000","207697000","227719000","",
"Mauritius","MUS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","7144000","4883000","3464000","2720000","7215000","16895000","8179000","11633000","16927000","26388000","44214000","79411000","88309000","118392000","128378000","136470000","128290000","127485000","198881000","140487000","151171000","167770000","180177000","124889000","148173000","209679000","178771000","199129000","214291000","163447000","453545000","170067000","226307000","189302000","204911000","227457000","257250000","155568000","171222000","159257000","155784000","3439331000","3136603000","3386069000","3505664000","3401304000","2105792000","",
"Malawi","MWI","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","6416000","7933000","9476000","13583000","14964000","17563000","18338000","22915000","42483000","45988000","87443000","114447000","94251000","80789000","106074000","110019000","145955000","115748000","105489000","95797000","132644000","129680000","108065000","78233000","79596000","118034000","88417000","85081000","86591000","73725000","63561000","46084000","36900000","41946000","60487000","76167000","70382000","33676000","32031000","38551000","20893000","22745000","28442000","44008000","65138000","66843000","73116000","",
"Malaysia","MYS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","82057000","61819000","84972000","151436000","183840000","221940000","404243000","784549000","1158416000","917913000","934058000","1144528000","1524697000","1874770000","2684139000","5399404000","3527132000","4454372000","6057538000","4338379000","4333842000","2919730000","4209788000","4779988000","6121243000","6041074000","8427383000","7109207000","6073907000","4899993000","6440913000","6223779000","7930269000","9583119000","9181179000","9381117000","7287121000","8414373000","5847333000","10082742000","5574755000","6442683000","6575905000","11695235000","12921452000","13503401000","10385030000","",
"North America","NAC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2397000","2186000","2349000","2618000","3099000","8121000","9170000","9137000","44006000","74726000","141137000","173080000","245120000","143900000","94140000","107453000","128800000","161430000","169009000","122255000","98704000","107172000","53161000","89732000","66155000","55812000","56413000","64266000","62022000","31942000","26560000","28287000","26146000","37693000","43361000","40693000","170714000","32073000","27383000","38454000","23398000","34895000","36597000","48831000","62351000","90229000","96055000","",
"Nigeria","NGA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","95556000","94469000","95261000","228669000","192011000","269835000","400272000","138130000","148871000","391800000","1150772000","1790651000","2090346000","2565377000","4067500000","4428669000","2050757000","1106408000","2210434000","2117490000","3335543000","2944753000","2414572000","1490998000","1871671000","1832904000","2228630000","1415896000","1331989000","1072055000","1854816000","2524307000","1476880000","1631344000","1710307000","8807116000","6710138000","1010498000","686065000","757175000","1256895000","525161000","1337210000","495657000","4545934000","1463890000","2502822000","",
"Nicaragua","NIC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","39469000","34803000","43045000","82455000","61308000","69422000","89804000","114254000","112310000","66200000","121814000","231411000","208711000","111288000","90021000","75135000","44120000","73629000","36657000","19041000","20219000","545866000","113258000","136901000","209845000","290133000","220735000","328509000","256427000","189482000","289430000","339815000","157152000","194008000","132010000","173931000","167915000","400369000","429798000","468403000","575257000","734371000","670563000","638246000","706673000","801961000","830508000","",
"Netherlands","NLD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2710000","359000","440000","633000","947000","1839000","1890000","4640000","12848000","6513000","7799000","11552000","18203000","19589000","19120000","22789000","27288000","34806000","47952000","62046000","67121000","63111000","63621000","66053000","79027000","84871000","78362000","92325000","88364000","108118000","102839000","94793000","102409000","115648000","118709000","120405000","142049000","147507000","164570000","176783000","188096000","197322000","223275000","221464000","228504000","221857000","229611000","",
"Nauru","NRU","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","255715000","175575000","201795000","242349000","236743000","311035000","386333000","446066000","525368000","655137000","868709000","920636000","884648000","1344925000","1252988000","1428573000","1599182000","1810172000","1857872000","1856127000","1886418000","1964499000","2306944000","2384912000","3432894000","3207271000","3301471000","4105788000","2302762000","2944312000","2871476000","3002087000","2880523000","3069153000","4284254000","2465914000","2321112000","2664407000","3023597000","3462462000","4310079000","2972450000","4899469000","6920445000","4731078000","3761289000","4219598000","",
"Panama","PAN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","32191000","44763000","55925000","87024000","136832000","72980000","102321000","164859000","575446000","409088000","487857000","517124000","643331000","490962000","566470000","469119000","515082000","461306000","28176000","13366000","345121000","335632000","966237000","281836000","385736000","316444000","900885000","1563939000","728093000","720037000","889258000","1145522000","1665473000","941445000","1385084000","2033388000","3009349000","848629000","1874300000","1195037000","1364551000","1581886000","1987446000","1990830000","2230867000","2645664000","6345615000","",
"Peru","PER","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","528418000","547473000","580319000","836780000","847559000","860634000","878382000","1149047000","1216218000","1417464000","2165829000","2508589000","2049743000","1321388000","1198630000","1112497000","732769000","496075000","356604000","408649000","477001000","1205844000","1017682000","2771782000","1155953000","1252565000","2944695000","3473190000","2182760000","2557318000","2584876000","2206436000","3446568000","2597982000","2793485000","6074943000","3573092000","9059870000","5262557000","4269433000","6685112000","4018142000","5892978000","6730291000","4986522000","4620603000","6675200000","",
"Philippines","PHL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","307931000","343325000","371562000","563120000","500983000","456929000","571347000","663420000","1381215000","1583738000","2182491000","2970512000","3513257000","3027866000","2703257000","2534187000","2961232000","3376180000","3404948000","3244355000","3589850000","3398247000","4304525000","4919748000","4645109000","5363497000","5370851000","4554349000","4741834000","5901602000","7066133000","9366375000","10204302000","10202554000","11481721000","9527653000","13217619000","8298143000","10394823000","8989530000","11460744000","9511044000","5708494000","5851613000","6103927000","7922096000","10532469000","",
"Palau","PLW","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","30158000","60697000","105381000","124209000","116886000","101662000","106349000","111104000","138131000","105251000","149792000","184381000","232681000","286760000","412480000","339954000","321871000","355517000","498149000","515718000","553067000","504592000","662749000","852016000","897252000","626285000","489312000","531811000","311741000","212362000","305029000","269042000","276354000","191355000","251700000","307804000","326270000","1007674000","973723000","542662000","811687000","1183960000","483370000","1263051000","1168520000","1099424000","3814869000","",
"Poland","POL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","13104000","15651000","19123000","20275000","27803000","35576000","36908000","49080000","59699000","93763000","154590000","177934000","150889000","110371000","144572000","165861000","231336000","245085000","325119000","158434000","222501000","266157000","633133000","291888000","261900000","300207000","253245000","295951000","263445000","262223000","356050000","362734000","344373000","363656000","492529000","493287000","440230000","424716000","462453000","483785000","502884000","921538000","1985742000","1648453000","3065732000","2189883000","1310675000","",
"West Bank and Gaza","PSE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","770000","1280000","8123000","75973000","114330000","141928000","1528978000","2057387000","2910161000","1875341000","2116368000","2063868000","1980644000","2492754000","4139732000","1940879000","18400000","122011000","464338000","362566000","626106000","996900000","4564803000","3321010000","2419433000","3713852000","2504259000","2561515000","3226049000","3576945000","4728456000","6911041000","8643904000","11596769000","18028986000","16251980000","18477255000","18935997000","20962551000","28836178000","24580704000","23704896000","18829517000","",
"Russian Federation","RUS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1358426000","2196349000","3469681000","6158462000","7315000000","7032655000","10811796000","12069990000","11625177000","16612459000","13273101000","21768325000","19923784000","40642300000","47917471000","37878091000","81059643000","91133472000","55718871000","44641068000","50066479000","50673680000","88275734000","100521903000","71455462000","",
"Rwanda","RWA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","1345000","3419000","2651000","141000","472000","414000","3351000","1321000","1775000","5416000","7610000","8309000","7334000","9294000","12633000","17903000","19927000","23841000","22695000","28979000","20999000","23365000","21249000","21505000","4181000","20243000","17594000","22226000","20764000","32774000","36409000","20518000","18965000","22357000","26736000","28234000","26768000","23591000","14443000","11465000","14560000","19196000","22421000","39437000","55974000","109580000","132999000","",
"South Asia","SAS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","1687588000","818410000","919609000","1027481000","1178375000","1450563000","1892672000","1985080000","2128973000","2302950000","2693850000","2896075000","3346640000","4332187000","4724071000","5513784000","7452038000","8098944000","8478856000","9399580000","10773686000","10507036000","10636852000","11321560000","14929630000","17653734000","16225771000","17616512000","15408152000","14458229000","15233316000","16305882000","19872087000","30246204000","23384030000","27800504000","21600578000","44207956000","36530360000","22804176000","31625595000","35590091000","39435582000","49999019000","105746978000","59094510000","86765352000","",
"Saudi Arabia","SAU","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","41786000","63810000","70023000","64220000","63416000","117559000","127379000","103798000","127104000","116608000","263866000","302992000","295880000","226071000","171592000","149280000","247077000","96516000","178760000","95675000","49660000","22158000","26586000","20266000","3227000","68991000","47867000","57533000","61199000","59626000","247726000","238023000","145889000","277454000","327814000","400392000","303544000","381393000","365040000","487511000","493099000","533705000","362231000","295122000","259811000","521050000","296580000","",
"Senegal","SEN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","11722000","17425000","17619000","40825000","39870000","42131000","44612000","58717000","113589000","147141000","259397000","182821000","123411000","116416000","161474000","189446000","299639000","387021000","388497000","381129000","324147000","313225000","209390000","126708000","234250000","282896000","292535000","251115000","323452000","240888000","225693000","213255000","221524000","244328000","341435000","203533000","186365000","190166000","181225000","197414000","304727000","361364000","318553000","400928000","357682000","377308000","412341000","",
"Singapore","SGP","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","15000","1407000","298000","474000","447000","651000","2507000","3767000","4668000","8800000","7190000","9684000","11581000","13404000","7612000","9972000","15873000","8107000","8394000","5721000","11937000","10973000","9152000","7075000","5718000","9415000","18589000","14060000","4316000","13926000","15140000","9995000","20700000","15298000","29851000","44209000","17325000","14100000","23065000","",
"Sierra Leone","SLE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","18458000","8545000","10694000","12853000","16144000","15535000","22005000","17118000","42976000","54043000","75828000","75947000","41031000","33735000","44232000","23816000","60587000","16424000","18499000","7456000","21281000","15385000","34670000","31307000","158947000","82926000","65700000","15680000","25599000","30567000","47697000","96306000","15702000","18853000","22153000","18355000","24670000","10670000","5912000","7946000","11615000","18664000","20731000","27373000","35119000","52396000","35936000","",
"El Salvador","SLV","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","37748000","46001000","50751000","70591000","71774000","103323000","98436000","152440000","107953000","109634000","101209000","98268000","134544000","207925000","245568000","268253000","294340000","268778000","209911000","174526000","217195000","254822000","243082000","303988000","349599000","289794000","319473000","283836000","456129000","342170000","377583000","386431000","474845000","693596000","900619000","883933000","1263954000","1117623000","1008786000","1177958000","1082397000","1284149000","1148393000","1110210000","1246568000","1214859000","1351196000","",
"San Marino","SMR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2809000","1202000","2019000","2696000","3145000","4518000","2495000","3946000","4351000","4148000","12884000","47224000","20243000","24281000","21408000","20021000","62262000","37086000","5374000","32220000","10708000","41000","245000","334000","42000","727000","3359000","43000","187000","1703000","809000","551000","524000","301000","451000","722000","858000","740000","1830000","168000","229000","78000","220000","588000","35000","32000","54000","",
"Serbia","SRB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","533585000","681554000","910100000","1138523000","1290660000","1462648000","1493046000","1805095000","2099554000","3315450000","3738605000","3728343000","4078427000","3649671000","4494845000","3367683000","4014714000","3735907000","3746884000","3808369000","4779143000","3833666000","1899489000","56281000","46878000","46917000","18557000","52695000","65155000","44879000","123678000","107547000","237671000","409768000","900442000","1234483000","2151358000","3235098000","4735420000","4646038000","4306905000","5210274000","6034571000","8455191000","8319536000","4268448000","5958701000","",
"Sub-Saharan Africa (excluding high income)","SSA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","643186124.1","717021271.6","803079306.2","1385604196","1263608345.5","1614173984.6","1822328525.2","2112311853.8","2584752943.2","3598259528","6617885753.1","7569964764.1","7674289638.2","8080822048.8","9843114265.5","10799784313.7","9506256395.8","8584539873.8","9794710724","9353750208.8","10827043538.4","10131808658.2","8715121661.3","7267424092.2","11737266907.7","14750399894.9","14924386592.6","15613969309.4","14255733952","13643650778.2","13595477467.9","13763675596.2","13353497997","12487691766.7","12655584750.9","21529869798.9","23154845282.4","15822193590.3","18815766528.9","15440182328.4","15401305780.2","19682385064","24932362466.7","30289820487","31711986356.6","28033887832.8","38291204917.8","",
"South Sudan","SSD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","501000","2000","1170000","1748000","2425000","2638000","3151000","2798000","1341000","3236000","2453000","5970000","2834000","1897000","2503000","2699000","2805000","2328000","3053000","3602000","3786000","4408000","4350000","3480000","3907000","4623000","6516000","6656000","7054000","6471000","2335000","2099000","1651000","1664000","11362000","5964000","13350000","2701000","2983000","",
"Suriname","SUR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
